from;to;migration
Samoa;Nicaragua;0
Samoa;Niger;0
Samoa;Nigeria;0
Samoa;North Korea;0
Samoa;Norway;0
Samoa;Oman;0
Samoa;Pakistan;0
Samoa;Palestine;0
Samoa;Panama;0
Samoa;Paraguay;0
Samoa;Philippines;0
Samoa;Portugal;0
Samoa;Puerto Rico;0
Samoa;Qatar;0
Samoa;Reunion;0
Samoa;Russia;0
Samoa;Rwanda;0
Samoa;Saint Lucia;0
Samoa;Saint Vincent & Grenadines;0
Samoa;Samoa;0
Samoa;Sao Tome & Principe;0
Samoa;Saudi Arabia;0
Samoa;Senegal;0
Samoa;Serbia;0
Samoa;Sierra Leone;0
Samoa;Singapore;0
Samoa;Slovakia;0
Samoa;Slovenia;0
Samoa;Somalia;0
Samoa;South Africa;0
Samoa;South Sudan;0
Samoa;Sri Lanka;0
Samoa;Sudan;0
Samoa;Suriname;0
Samoa;Swaziland;0
Samoa;Syria;0
Samoa;Tajikistan;0
Samoa;Tanzania;0
Samoa;Thailand;0
Samoa;Timor-Leste;0
Samoa;Togo;0
Samoa;Trinidad & Tobago;0
Samoa;Tunisia;0
Samoa;Turkmenistan;0
Samoa;Uganda;0
Samoa;Ukraine;0
Samoa;United Arab Emirates;0
Samoa;Uruguay;0
Samoa;Uzbekistan;0
Samoa;Venezuela;0
Samoa;Vietnam;0
Samoa;Virgin Islands;0
Samoa;Western Sahara;0
Samoa;Yemen;0
Samoa;Zambia;0
Samoa;Zimbabwe;0
Sao Tome & Principe;Portugal;5442
Sao Tome & Principe;Angola;1999
Sao Tome & Principe;Equatorial Guinea;1806
Sao Tome & Principe;Gabon;1530
Sao Tome & Principe;Cape Verde;583
Sao Tome & Principe;Luxembourg;227
Sao Tome & Principe;United Kingdom;148
Sao Tome & Principe;Spain;83
Sao Tome & Principe;France;63
Sao Tome & Principe;Belgium;61
Sao Tome & Principe;Italy;33
Sao Tome & Principe;Switzerland;27
Sao Tome & Principe;Netherlands;21
Sao Tome & Principe;United States;19
Sao Tome & Principe;Brazil;18
Sao Tome & Principe;South Africa;18
Sao Tome & Principe;Mozambique;16
Sao Tome & Principe;Central African Republic;8
Sao Tome & Principe;Germany;5
Sao Tome & Principe;Romania;5
Sao Tome & Principe;Togo;5
Sao Tome & Principe;Guinea;4
Sao Tome & Principe;DR Congo;3
Sao Tome & Principe;Denmark;2
Sao Tome & Principe;Mali;2
Sao Tome & Principe;Cameroon;1
Sao Tome & Principe;Canada;1
Sao Tome & Principe;Norway;1
Sao Tome & Principe;Sierra Leone;1
Sao Tome & Principe;Sweden;1
Sao Tome & Principe;Venezuela;1
Sao Tome & Principe;Afghanistan;0
Sao Tome & Principe;Albania;0
Sao Tome & Principe;Algeria;0
Sao Tome & Principe;Argentina;0
Sao Tome & Principe;Armenia;0
Sao Tome & Principe;Aruba;0
Sao Tome & Principe;Australia;0
Sao Tome & Principe;Austria;0
Sao Tome & Principe;Azerbaijan;0
Sao Tome & Principe;Bahamas;0
Sao Tome & Principe;Bahrain;0
Sao Tome & Principe;Bangladesh;0
Sao Tome & Principe;Barbados;0
Sao Tome & Principe;Belarus;0
Sao Tome & Principe;Belize;0
Sao Tome & Principe;Benin;0
Sao Tome & Principe;Bhutan;0
Sao Tome & Principe;Bolivia;0
Sao Tome & Principe;Bosnia & Herzegovina;0
Sao Tome & Principe;Botswana;0
Sao Tome & Principe;Brunei;0
Sao Tome & Principe;Bulgaria;0
Sao Tome & Principe;Burkina Faso;0
Sao Tome & Principe;Burundi;0
Sao Tome & Principe;Cambodia;0
Sao Tome & Principe;Chad;0
Sao Tome & Principe;Channel Islands;0
Sao Tome & Principe;Chile;0
Sao Tome & Principe;China;0
Sao Tome & Principe;Colombia;0
Sao Tome & Principe;Comoros;0
Sao Tome & Principe;Congo;0
Sao Tome & Principe;Costa Rica;0
Sao Tome & Principe;Croatia;0
Sao Tome & Principe;Cuba;0
Sao Tome & Principe;Cyprus;0
Sao Tome & Principe;Czech Republic;0
Sao Tome & Principe;Djibouti;0
Sao Tome & Principe;Dominican Republic;0
Sao Tome & Principe;Ecuador;0
Sao Tome & Principe;Egypt;0
Sao Tome & Principe;El Salvador;0
Sao Tome & Principe;Eritrea;0
Sao Tome & Principe;Estonia;0
Sao Tome & Principe;Ethiopia;0
Sao Tome & Principe;Fiji;0
Sao Tome & Principe;Finland;0
Sao Tome & Principe;French Guiana;0
Sao Tome & Principe;French Polynesia;0
Sao Tome & Principe;Gambia;0
Sao Tome & Principe;Georgia;0
Sao Tome & Principe;Ghana;0
Sao Tome & Principe;Greece;0
Sao Tome & Principe;Grenada;0
Sao Tome & Principe;Guadeloupe;0
Sao Tome & Principe;Guam;0
Sao Tome & Principe;Guatemala;0
Sao Tome & Principe;Guinea-Bissau;0
Sao Tome & Principe;Guyana;0
Sao Tome & Principe;Haiti;0
Sao Tome & Principe;Honduras;0
Sao Tome & Principe;Hong Kong;0
Sao Tome & Principe;Hungary;0
Sao Tome & Principe;Iceland;0
Sao Tome & Principe;India;0
Sao Tome & Principe;Indonesia;0
Sao Tome & Principe;Iran;0
Sao Tome & Principe;Iraq;0
Sao Tome & Principe;Ireland;0
Sao Tome & Principe;Israel;0
Sao Tome & Principe;Ivory Coast;0
Sao Tome & Principe;Jamaica;0
Sao Tome & Principe;Japan;0
Sao Tome & Principe;Jordan;0
Sao Tome & Principe;Kazakhstan;0
Sao Tome & Principe;Kenya;0
Sao Tome & Principe;Kuwait;0
Sao Tome & Principe;Kyrgyzstan;0
Sao Tome & Principe;Laos;0
Sao Tome & Principe;Latvia;0
Sao Tome & Principe;Lebanon;0
Sao Tome & Principe;Lesotho;0
Sao Tome & Principe;Liberia;0
Sao Tome & Principe;Libya;0
Sao Tome & Principe;Lithuania;0
Sao Tome & Principe;Macao;0
Sao Tome & Principe;Macedonia;0
Sao Tome & Principe;Madagascar;0
Sao Tome & Principe;Malawi;0
Sao Tome & Principe;Malaysia;0
Sao Tome & Principe;Maldives;0
Sao Tome & Principe;Malta;0
Sao Tome & Principe;Martinique;0
Sao Tome & Principe;Mauritania;0
Sao Tome & Principe;Mauritius;0
Sao Tome & Principe;Mayotte;0
Sao Tome & Principe;Mexico;0
Sao Tome & Principe;Micronesia;0
Sao Tome & Principe;Moldova;0
Sao Tome & Principe;Mongolia;0
Sao Tome & Principe;Montenegro;0
Sao Tome & Principe;Morocco;0
Sao Tome & Principe;Myanmar;0
Sao Tome & Principe;Namibia;0
Sao Tome & Principe;Nepal;0
Sao Tome & Principe;New Caledonia;0
Sao Tome & Principe;New Zealand;0
Sao Tome & Principe;Nicaragua;0
Sao Tome & Principe;Niger;0
Sao Tome & Principe;Nigeria;0
Sao Tome & Principe;North Korea;0
Sao Tome & Principe;Oman;0
Sao Tome & Principe;Pakistan;0
Sao Tome & Principe;Palestine;0
Sao Tome & Principe;Panama;0
Sao Tome & Principe;Papua New Guinea;0
Sao Tome & Principe;Paraguay;0
Sao Tome & Principe;Peru;0
Sao Tome & Principe;Philippines;0
Sao Tome & Principe;Poland;0
Sao Tome & Principe;Puerto Rico;0
Sao Tome & Principe;Qatar;0
Sao Tome & Principe;Reunion;0
Sao Tome & Principe;Russia;0
Sao Tome & Principe;Rwanda;0
Sao Tome & Principe;Saint Lucia;0
Sao Tome & Principe;Saint Vincent & Grenadines;0
Sao Tome & Principe;Samoa;0
Sao Tome & Principe;Sao Tome & Principe;0
Sao Tome & Principe;Saudi Arabia;0
Sao Tome & Principe;Senegal;0
Sao Tome & Principe;Serbia;0
Sao Tome & Principe;Singapore;0
Sao Tome & Principe;Slovakia;0
Sao Tome & Principe;Slovenia;0
Sao Tome & Principe;Solomon Islands;0
Sao Tome & Principe;Somalia;0
Sao Tome & Principe;South Korea;0
Sao Tome & Principe;South Sudan;0
Sao Tome & Principe;Sri Lanka;0
Sao Tome & Principe;Sudan;0
Sao Tome & Principe;Suriname;0
Sao Tome & Principe;Swaziland;0
Sao Tome & Principe;Syria;0
Sao Tome & Principe;Tajikistan;0
Sao Tome & Principe;Tanzania;0
Sao Tome & Principe;Thailand;0
Sao Tome & Principe;Timor-Leste;0
Sao Tome & Principe;Tonga;0
Sao Tome & Principe;Trinidad & Tobago;0
Sao Tome & Principe;Tunisia;0
Sao Tome & Principe;Turkey;0
Sao Tome & Principe;Turkmenistan;0
Sao Tome & Principe;Uganda;0
Sao Tome & Principe;Ukraine;0
Sao Tome & Principe;United Arab Emirates;0
Sao Tome & Principe;Uruguay;0
Sao Tome & Principe;Uzbekistan;0
Sao Tome & Principe;Vanuatu;0
Sao Tome & Principe;Vietnam;0
Sao Tome & Principe;Virgin Islands;0
Sao Tome & Principe;Western Sahara;0
Sao Tome & Principe;Yemen;0
Sao Tome & Principe;Zambia;0
Sao Tome & Principe;Zimbabwe;0
Saudi Arabia;India;282322
Saudi Arabia;Indonesia;187592
Saudi Arabia;Pakistan;160978
Saudi Arabia;Bangladesh;120262
Saudi Arabia;Egypt;114441
Saudi Arabia;United States;92439
Saudi Arabia;Yemen;81970
Saudi Arabia;Nepal;75884
Saudi Arabia;Philippines;75003
Saudi Arabia;Syria;63206
Saudi Arabia;Sri Lanka;52416
Saudi Arabia;Turkey;49711
Saudi Arabia;Afghanistan;49166
Saudi Arabia;Sudan;46087
Saudi Arabia;Germany;33030
Saudi Arabia;Ethiopia;31924
Saudi Arabia;Jordan;31362
Saudi Arabia;Myanmar;29217
Saudi Arabia;Canada;26584
Saudi Arabia;United Kingdom;23373
Saudi Arabia;Lebanon;21487
Saudi Arabia;Libya;20967
Saudi Arabia;Australia;17625
Saudi Arabia;Palestine;14625
Saudi Arabia;Sweden;10026
Saudi Arabia;United Arab Emirates;8840
Saudi Arabia;Qatar;7778
Saudi Arabia;Netherlands;7476
Saudi Arabia;Iran;7251
Saudi Arabia;Italy;5294
Saudi Arabia;France;5055
Saudi Arabia;Iraq;4001
Saudi Arabia;New Zealand;3605
Saudi Arabia;Belgium;3547
Saudi Arabia;Japan;3546
Saudi Arabia;Greece;3497
Saudi Arabia;Kuwait;3313
Saudi Arabia;Malaysia;3045
Saudi Arabia;Norway;2824
Saudi Arabia;Switzerland;2792
Saudi Arabia;Algeria;2773
Saudi Arabia;Austria;2716
Saudi Arabia;South Korea;2610
Saudi Arabia;Spain;2540
Saudi Arabia;Somalia;2371
Saudi Arabia;Venezuela;2222
Saudi Arabia;Oman;2211
Saudi Arabia;Bahrain;1687
Saudi Arabia;Denmark;1635
Saudi Arabia;Finland;1443
Saudi Arabia;South Sudan;1354
Saudi Arabia;Thailand;1154
Saudi Arabia;Portugal;1072
Saudi Arabia;Brazil;1018
Saudi Arabia;Mali;911
Saudi Arabia;Senegal;910
Saudi Arabia;South Africa;797
Saudi Arabia;Israel;708
Saudi Arabia;Ireland;705
Saudi Arabia;Romania;696
Saudi Arabia;Czech Republic;690
Saudi Arabia;Bulgaria;610
Saudi Arabia;Cyprus;556
Saudi Arabia;Chad;477
Saudi Arabia;Hungary;477
Saudi Arabia;Russia;454
Saudi Arabia;Luxembourg;431
Saudi Arabia;Singapore;383
Saudi Arabia;Ukraine;306
Saudi Arabia;Malta;296
Saudi Arabia;Armenia;272
Saudi Arabia;Poland;267
Saudi Arabia;Uganda;243
Saudi Arabia;Mauritania;232
Saudi Arabia;Hong Kong;231
Saudi Arabia;Tajikistan;158
Saudi Arabia;Maldives;125
Saudi Arabia;Morocco;94
Saudi Arabia;Gabon;91
Saudi Arabia;Mexico;90
Saudi Arabia;China;82
Saudi Arabia;Slovakia;79
Saudi Arabia;Iceland;73
Saudi Arabia;Peru;72
Saudi Arabia;Estonia;70
Saudi Arabia;Vietnam;69
Saudi Arabia;Ecuador;55
Saudi Arabia;Panama;50
Saudi Arabia;Argentina;49
Saudi Arabia;Ghana;43
Saudi Arabia;Slovenia;42
Saudi Arabia;Brunei;33
Saudi Arabia;Lithuania;31
Saudi Arabia;Guatemala;30
Saudi Arabia;Central African Republic;29
Saudi Arabia;Bahamas;28
Saudi Arabia;Latvia;28
Saudi Arabia;Guam;22
Saudi Arabia;Kenya;22
Saudi Arabia;Macao;22
Saudi Arabia;Djibouti;21
Saudi Arabia;Guinea;18
Saudi Arabia;Tunisia;18
Saudi Arabia;Dominican Republic;15
Saudi Arabia;North Korea;15
Saudi Arabia;Mauritius;14
Saudi Arabia;Belarus;12
Saudi Arabia;Bhutan;12
Saudi Arabia;Papua New Guinea;11
Saudi Arabia;Bolivia;10
Saudi Arabia;Costa Rica;10
Saudi Arabia;DR Congo;8
Saudi Arabia;Croatia;7
Saudi Arabia;Congo;6
Saudi Arabia;Serbia;6
Saudi Arabia;Botswana;5
Saudi Arabia;Mongolia;5
Saudi Arabia;Sierra Leone;5
Saudi Arabia;Aruba;3
Saudi Arabia;Azerbaijan;3
Saudi Arabia;Fiji;3
Saudi Arabia;Liberia;3
Saudi Arabia;Macedonia;3
Saudi Arabia;Timor-Leste;3
Saudi Arabia;Belize;2
Saudi Arabia;Georgia;2
Saudi Arabia;Guadeloupe;2
Saudi Arabia;Laos;2
Saudi Arabia;Mozambique;2
Saudi Arabia;Niger;2
Saudi Arabia;Saint Lucia;2
Saudi Arabia;Tanzania;2
Saudi Arabia;Trinidad & Tobago;2
Saudi Arabia;Turkmenistan;2
Saudi Arabia;Cambodia;1
Saudi Arabia;Martinique;1
Saudi Arabia;Micronesia;1
Saudi Arabia;Namibia;1
Saudi Arabia;New Caledonia;1
Saudi Arabia;Zambia;1
Saudi Arabia;Albania;0
Saudi Arabia;Angola;0
Saudi Arabia;Barbados;0
Saudi Arabia;Benin;0
Saudi Arabia;Bosnia & Herzegovina;0
Saudi Arabia;Burkina Faso;0
Saudi Arabia;Burundi;0
Saudi Arabia;Cameroon;0
Saudi Arabia;Cape Verde;0
Saudi Arabia;Channel Islands;0
Saudi Arabia;Chile;0
Saudi Arabia;Colombia;0
Saudi Arabia;Comoros;0
Saudi Arabia;Cuba;0
Saudi Arabia;El Salvador;0
Saudi Arabia;Equatorial Guinea;0
Saudi Arabia;Eritrea;0
Saudi Arabia;French Guiana;0
Saudi Arabia;French Polynesia;0
Saudi Arabia;Gambia;0
Saudi Arabia;Grenada;0
Saudi Arabia;Guinea-Bissau;0
Saudi Arabia;Guyana;0
Saudi Arabia;Haiti;0
Saudi Arabia;Honduras;0
Saudi Arabia;Ivory Coast;0
Saudi Arabia;Jamaica;0
Saudi Arabia;Kazakhstan;0
Saudi Arabia;Kyrgyzstan;0
Saudi Arabia;Lesotho;0
Saudi Arabia;Madagascar;0
Saudi Arabia;Malawi;0
Saudi Arabia;Mayotte;0
Saudi Arabia;Moldova;0
Saudi Arabia;Montenegro;0
Saudi Arabia;Nicaragua;0
Saudi Arabia;Nigeria;0
Saudi Arabia;Paraguay;0
Saudi Arabia;Puerto Rico;0
Saudi Arabia;Reunion;0
Saudi Arabia;Rwanda;0
Saudi Arabia;Saint Vincent & Grenadines;0
Saudi Arabia;Samoa;0
Saudi Arabia;Sao Tome & Principe;0
Saudi Arabia;Saudi Arabia;0
Saudi Arabia;Solomon Islands;0
Saudi Arabia;Suriname;0
Saudi Arabia;Swaziland;0
Saudi Arabia;Togo;0
Saudi Arabia;Tonga;0
Saudi Arabia;Uruguay;0
Saudi Arabia;Uzbekistan;0
Saudi Arabia;Vanuatu;0
Saudi Arabia;Virgin Islands;0
Saudi Arabia;Western Sahara;0
Saudi Arabia;Zimbabwe;0
Senegal;Italy;45623
Senegal;Gambia;33667
Senegal;France;28625
Senegal;United States;26623
Senegal;Spain;13769
Senegal;Mauritania;10336
Senegal;Gabon;7675
Senegal;Mali;6974
Senegal;Guinea;6750
Senegal;Guinea-Bissau;4945
Senegal;Ivory Coast;4088
Senegal;Germany;3298
Senegal;Belgium;2252
Senegal;Brazil;2114
Senegal;Sierra Leone;1957
Senegal;Canada;1764
Senegal;Congo;1757
Senegal;South Africa;1275
Senegal;Portugal;1175
Senegal;Switzerland;985
Senegal;Luxembourg;967
Senegal;Morocco;946
Senegal;Cameroon;886
Senegal;Western Sahara;857
Senegal;Niger;547
Senegal;Algeria;527
Senegal;Burkina Faso;508
Senegal;Cape Verde;489
Senegal;United Kingdom;451
Senegal;Benin;424
Senegal;Togo;380
Senegal;Sweden;295
Senegal;Netherlands;259
Senegal;Ghana;244
Senegal;Romania;183
Senegal;Nigeria;166
Senegal;Greece;156
Senegal;Libya;145
Senegal;Tunisia;143
Senegal;Egypt;141
Senegal;Saudi Arabia;141
Senegal;Austria;135
Senegal;Lebanon;118
Senegal;Liberia;116
Senegal;Norway;95
Senegal;Finland;82
Senegal;Australia;79
Senegal;Central African Republic;65
Senegal;Poland;51
Senegal;DR Congo;45
Senegal;Czech Republic;38
Senegal;Denmark;37
Senegal;Russia;35
Senegal;Rwanda;34
Senegal;Turkey;34
Senegal;Zambia;29
Senegal;Hungary;27
Senegal;Nicaragua;23
Senegal;Angola;11
Senegal;Slovakia;10
Senegal;Bulgaria;8
Senegal;Mexico;8
Senegal;Iceland;7
Senegal;Israel;6
Senegal;Venezuela;6
Senegal;Ireland;5
Senegal;Namibia;4
Senegal;Slovenia;4
Senegal;Chad;2
Senegal;Estonia;2
Senegal;Martinique;2
Senegal;Reunion;2
Senegal;United Arab Emirates;2
Senegal;Bolivia;1
Senegal;Cyprus;1
Senegal;French Guiana;1
Senegal;French Polynesia;1
Senegal;Guadeloupe;1
Senegal;Japan;1
Senegal;Kuwait;1
Senegal;New Caledonia;1
Senegal;Sudan;1
Senegal;Afghanistan;0
Senegal;Albania;0
Senegal;Argentina;0
Senegal;Armenia;0
Senegal;Aruba;0
Senegal;Azerbaijan;0
Senegal;Bahamas;0
Senegal;Bahrain;0
Senegal;Bangladesh;0
Senegal;Barbados;0
Senegal;Belarus;0
Senegal;Belize;0
Senegal;Bhutan;0
Senegal;Bosnia & Herzegovina;0
Senegal;Botswana;0
Senegal;Brunei;0
Senegal;Burundi;0
Senegal;Cambodia;0
Senegal;Channel Islands;0
Senegal;Chile;0
Senegal;China;0
Senegal;Colombia;0
Senegal;Comoros;0
Senegal;Costa Rica;0
Senegal;Croatia;0
Senegal;Cuba;0
Senegal;Djibouti;0
Senegal;Dominican Republic;0
Senegal;Ecuador;0
Senegal;El Salvador;0
Senegal;Equatorial Guinea;0
Senegal;Eritrea;0
Senegal;Ethiopia;0
Senegal;Fiji;0
Senegal;Georgia;0
Senegal;Grenada;0
Senegal;Guam;0
Senegal;Guatemala;0
Senegal;Guyana;0
Senegal;Haiti;0
Senegal;Honduras;0
Senegal;Hong Kong;0
Senegal;India;0
Senegal;Indonesia;0
Senegal;Iran;0
Senegal;Iraq;0
Senegal;Jamaica;0
Senegal;Jordan;0
Senegal;Kazakhstan;0
Senegal;Kenya;0
Senegal;Kyrgyzstan;0
Senegal;Laos;0
Senegal;Latvia;0
Senegal;Lesotho;0
Senegal;Lithuania;0
Senegal;Macao;0
Senegal;Macedonia;0
Senegal;Madagascar;0
Senegal;Malawi;0
Senegal;Malaysia;0
Senegal;Maldives;0
Senegal;Malta;0
Senegal;Mauritius;0
Senegal;Mayotte;0
Senegal;Micronesia;0
Senegal;Moldova;0
Senegal;Mongolia;0
Senegal;Montenegro;0
Senegal;Mozambique;0
Senegal;Myanmar;0
Senegal;Nepal;0
Senegal;New Zealand;0
Senegal;North Korea;0
Senegal;Oman;0
Senegal;Pakistan;0
Senegal;Palestine;0
Senegal;Panama;0
Senegal;Papua New Guinea;0
Senegal;Paraguay;0
Senegal;Peru;0
Senegal;Philippines;0
Senegal;Puerto Rico;0
Senegal;Qatar;0
Senegal;Saint Lucia;0
Senegal;Saint Vincent & Grenadines;0
Senegal;Samoa;0
Senegal;Sao Tome & Principe;0
Senegal;Senegal;0
Senegal;Serbia;0
Senegal;Singapore;0
Senegal;Solomon Islands;0
Senegal;Somalia;0
Senegal;South Korea;0
Senegal;South Sudan;0
Senegal;Sri Lanka;0
Senegal;Suriname;0
Senegal;Swaziland;0
Senegal;Syria;0
Senegal;Tajikistan;0
Senegal;Tanzania;0
Senegal;Thailand;0
Senegal;Timor-Leste;0
Senegal;Tonga;0
Senegal;Trinidad & Tobago;0
Senegal;Turkmenistan;0
Senegal;Uganda;0
Senegal;Ukraine;0
Senegal;Uruguay;0
Senegal;Uzbekistan;0
Senegal;Vanuatu;0
Senegal;Vietnam;0
Senegal;Virgin Islands;0
Senegal;Yemen;0
Senegal;Zimbabwe;0
Serbia;Germany;66316
Serbia;Croatia;37602
Serbia;Bosnia & Herzegovina;27144
Serbia;Austria;25114
Serbia;France;10948
Serbia;Slovenia;10881
Serbia;Italy;10388
Serbia;Hungary;9363
Serbia;Switzerland;8209
Serbia;Montenegro;8110
Serbia;Macedonia;7353
Serbia;United States;5661
Serbia;Sweden;5081
Serbia;Canada;4585
Serbia;Australia;4578
Serbia;Norway;1947
Serbia;Czech Republic;1674
Serbia;Bulgaria;1394
Serbia;United Kingdom;1247
Serbia;South Africa;859
Serbia;Spain;782
Serbia;Denmark;740
Serbia;Slovakia;687
Serbia;Romania;668
Serbia;Greece;608
Serbia;Turkey;515
Serbia;Luxembourg;469
Serbia;Poland;415
Serbia;Russia;386
Serbia;Malta;383
Serbia;Cyprus;297
Serbia;Netherlands;199
Serbia;Venezuela;196
Serbia;Belgium;194
Serbia;China;175
Serbia;Ukraine;159
Serbia;New Zealand;138
Serbia;Portugal;100
Serbia;Iceland;85
Serbia;Finland;83
Serbia;Brazil;79
Serbia;Libya;41
Serbia;Albania;39
Serbia;India;28
Serbia;Estonia;25
Serbia;Moldova;25
Serbia;Belarus;24
Serbia;Kazakhstan;23
Serbia;Iraq;20
Serbia;Ireland;19
Serbia;Israel;18
Serbia;Jordan;18
Serbia;Argentina;17
Serbia;Armenia;15
Serbia;Uzbekistan;14
Serbia;Mexico;11
Serbia;Lithuania;10
Serbia;Egypt;9
Serbia;Latvia;9
Serbia;Syria;9
Serbia;Dominican Republic;8
Serbia;Mali;8
Serbia;Peru;8
Serbia;Iran;7
Serbia;Algeria;6
Serbia;Kuwait;6
Serbia;Georgia;5
Serbia;Japan;5
Serbia;Lebanon;5
Serbia;Palestine;5
Serbia;Philippines;5
Serbia;Tunisia;5
Serbia;Zambia;5
Serbia;Colombia;4
Serbia;Morocco;4
Serbia;Panama;4
Serbia;Turkmenistan;4
Serbia;Bolivia;3
Serbia;Cuba;3
Serbia;Ghana;3
Serbia;Indonesia;3
Serbia;South Korea;3
Serbia;United Arab Emirates;3
Serbia;Ecuador;2
Serbia;Zimbabwe;2
Serbia;Azerbaijan;1
Serbia;Chile;1
Serbia;Guadeloupe;1
Serbia;Hong Kong;1
Serbia;Kyrgyzstan;1
Serbia;Martinique;1
Serbia;Reunion;1
Serbia;Saudi Arabia;1
Serbia;Tajikistan;1
Serbia;Afghanistan;0
Serbia;Angola;0
Serbia;Aruba;0
Serbia;Bahamas;0
Serbia;Bahrain;0
Serbia;Bangladesh;0
Serbia;Barbados;0
Serbia;Belize;0
Serbia;Benin;0
Serbia;Bhutan;0
Serbia;Botswana;0
Serbia;Brunei;0
Serbia;Burkina Faso;0
Serbia;Burundi;0
Serbia;Cambodia;0
Serbia;Cameroon;0
Serbia;Cape Verde;0
Serbia;Central African Republic;0
Serbia;Chad;0
Serbia;Channel Islands;0
Serbia;Comoros;0
Serbia;Congo;0
Serbia;Costa Rica;0
Serbia;Djibouti;0
Serbia;DR Congo;0
Serbia;El Salvador;0
Serbia;Equatorial Guinea;0
Serbia;Eritrea;0
Serbia;Ethiopia;0
Serbia;Fiji;0
Serbia;French Guiana;0
Serbia;French Polynesia;0
Serbia;Gabon;0
Serbia;Gambia;0
Serbia;Grenada;0
Serbia;Guam;0
Serbia;Guatemala;0
Serbia;Guinea;0
Serbia;Guinea-Bissau;0
Serbia;Guyana;0
Serbia;Haiti;0
Serbia;Honduras;0
Serbia;Ivory Coast;0
Serbia;Jamaica;0
Serbia;Kenya;0
Serbia;Laos;0
Serbia;Lesotho;0
Serbia;Liberia;0
Serbia;Macao;0
Serbia;Madagascar;0
Serbia;Malawi;0
Serbia;Malaysia;0
Serbia;Maldives;0
Serbia;Mauritania;0
Serbia;Mauritius;0
Serbia;Mayotte;0
Serbia;Micronesia;0
Serbia;Mongolia;0
Serbia;Mozambique;0
Serbia;Myanmar;0
Serbia;Namibia;0
Serbia;Nepal;0
Serbia;New Caledonia;0
Serbia;Nicaragua;0
Serbia;Niger;0
Serbia;Nigeria;0
Serbia;North Korea;0
Serbia;Oman;0
Serbia;Pakistan;0
Serbia;Papua New Guinea;0
Serbia;Paraguay;0
Serbia;Puerto Rico;0
Serbia;Qatar;0
Serbia;Rwanda;0
Serbia;Saint Lucia;0
Serbia;Saint Vincent & Grenadines;0
Serbia;Samoa;0
Serbia;Sao Tome & Principe;0
Serbia;Senegal;0
Serbia;Serbia;0
Serbia;Sierra Leone;0
Serbia;Singapore;0
Serbia;Solomon Islands;0
Serbia;Somalia;0
Serbia;South Sudan;0
Serbia;Sri Lanka;0
Serbia;Sudan;0
Serbia;Suriname;0
Serbia;Swaziland;0
Serbia;Tanzania;0
Serbia;Thailand;0
Serbia;Timor-Leste;0
Serbia;Togo;0
Serbia;Tonga;0
Serbia;Trinidad & Tobago;0
Serbia;Uganda;0
Serbia;Uruguay;0
Serbia;Vanuatu;0
Serbia;Vietnam;0
Serbia;Virgin Islands;0
Serbia;Western Sahara;0
Serbia;Yemen;0
Sierra Leone;United States;11616
Sierra Leone;Liberia;6837
Sierra Leone;United Kingdom;6201
Sierra Leone;Guinea;6114
Sierra Leone;Senegal;2778
Sierra Leone;Italy;1825
Sierra Leone;Germany;1372
Sierra Leone;Ghana;984
Sierra Leone;Nigeria;978
Sierra Leone;Gambia;923
Sierra Leone;Belgium;911
Sierra Leone;Canada;722
Sierra Leone;Australia;638
Sierra Leone;Netherlands;460
Sierra Leone;Spain;446
Sierra Leone;Angola;423
Sierra Leone;Mali;382
Sierra Leone;France;373
Sierra Leone;South Africa;252
Sierra Leone;Sweden;203
Sierra Leone;Ivory Coast;194
Sierra Leone;Guinea-Bissau;127
Sierra Leone;Switzerland;111
Sierra Leone;India;91
Sierra Leone;Norway;80
Sierra Leone;Austria;69
Sierra Leone;Lebanon;63
Sierra Leone;Ireland;56
Sierra Leone;Romania;53
Sierra Leone;Finland;47
Sierra Leone;Portugal;47
Sierra Leone;Greece;46
Sierra Leone;Denmark;44
Sierra Leone;Luxembourg;40
Sierra Leone;Libya;31
Sierra Leone;Cameroon;27
Sierra Leone;Mauritania;26
Sierra Leone;Togo;24
Sierra Leone;Gabon;23
Sierra Leone;China;21
Sierra Leone;Egypt;21
Sierra Leone;Namibia;19
Sierra Leone;Czech Republic;14
Sierra Leone;Western Sahara;13
Sierra Leone;Russia;11
Sierra Leone;Pakistan;10
Sierra Leone;Cape Verde;9
Sierra Leone;Benin;8
Sierra Leone;Estonia;8
Sierra Leone;Hungary;7
Sierra Leone;Niger;6
Sierra Leone;Ukraine;6
Sierra Leone;Kazakhstan;4
Sierra Leone;Morocco;4
Sierra Leone;Brazil;3
Sierra Leone;Burkina Faso;3
Sierra Leone;Iceland;3
Sierra Leone;Kenya;3
Sierra Leone;Mexico;3
Sierra Leone;Bulgaria;2
Sierra Leone;Poland;2
Sierra Leone;Saudi Arabia;2
Sierra Leone;Zambia;2
Sierra Leone;Belarus;1
Sierra Leone;Israel;1
Sierra Leone;Malta;1
Sierra Leone;New Zealand;1
Sierra Leone;Peru;1
Sierra Leone;Slovenia;1
Sierra Leone;South Korea;1
Sierra Leone;South Sudan;1
Sierra Leone;Sudan;1
Sierra Leone;Turkey;1
Sierra Leone;United Arab Emirates;1
Sierra Leone;Uzbekistan;1
Sierra Leone;Afghanistan;0
Sierra Leone;Albania;0
Sierra Leone;Algeria;0
Sierra Leone;Argentina;0
